"ID","Start_time","Completion_time","StudentID","SectionID","Tree_species","Accession_Acer_rubrum","Accession_Acer_saccharum","Accession_Cornus_florida","Accession_Fagus_grandifolia","Accession_Metasequoia_glyptostroboides","Accession_Ostrya_virginiana","Accession_Pinus_strobus","Accession_Platanus_occidentalis","Accession_Quercus_alba","Accession_Quercus_rubra","Accession_Ulmus_americana","Percent_color","Percent_fallen","Photo_date","Comments"
1,2021-10-11 11:45:37,2021-10-11 11:46:51,40521487,"2021-01","Acer rubrum","CC2943*01",,,,,,,,,,,"30","0",2021-10-11,
2,2021-10-11 11:46:54,2021-10-11 11:47:43,40521487,"2021-01","Acer rubrum","CC2943*02",,,,,,,,,,,"25","0",2021-10-11,
3,2021-10-11 14:24:53,2021-10-11 14:26:15,94981755,"2021-01","Ulmus americana",,,,,,,,,,,"CC6283*01","45","20",2021-10-11,
4,2021-10-11 14:26:19,2021-10-11 14:27:44,94981755,"2021-01","Acer rubrum","CC6281*02",,,,,,,,,,,"5","1",2021-10-11,
5,2021-10-11 15:59:06,2021-10-11 16:00:46,96670319,"2021-01","Metasequoia glyptostroboides",,,,,"20080508*01",,,,,,,"30","0",2021-10-11,
6,2021-10-11 16:00:51,2021-10-11 16:02:21,96670319,"2021-01","Quercus alba",,,,,,,,,"CC1059*01",,,"80","8",2021-10-11,
7,2021-10-11 16:01:53,2021-10-11 16:06:13,76410545,"2021-01","Acer saccharum",,"CC6395*01",,,,,,,,,,"9","8",2021-10-11,
8,2021-10-11 16:06:16,2021-10-11 16:07:15,76410545,"2021-01","Acer rubrum","CC6281*02",,,,,,,,,,,"25","8",2021-10-11,
9,2021-10-11 20:15:29,2021-10-11 20:18:50,70208232,"2021-01","Ulmus americana",,,,,,,,,,,"CC6546*02","5","5",2021-10-11,
10,2021-10-11 20:18:54,2021-10-11 20:20:16,70208232,"2021-01","Platanus occidentalis",,,,,,,,"CC5484*03",,,,"5","5",2021-10-11,
11,2021-10-12 11:13:40,2021-10-12 11:15:49,99493104,"2021-01","Platanus occidentalis",,,,,,,,"CC5484*01",,,,"20","25",2021-10-12,"Tree seems to have a fungus growing on the trunk of the tree. I took pictures of it if you would like to see please email me. 
butashel@msu.edu"
12,2021-10-12 11:16:10,2021-10-12 11:17:06,99493104,"2021-01","Quercus rubra",,,,,,,,,,"89P063*08",,"3","9",2021-10-12,
13,2021-10-12 11:26:28,2021-10-12 11:27:36,30372945,"2021-01","Pinus strobus",,,,,,,"CC4635*01",,,,,"1","7",2021-10-10,
14,2021-10-12 11:27:44,2021-10-12 11:29:09,30372945,"2021-01","Ostrya virginiana",,,,,,"CC1320*01",,,,,,"60","40",2021-10-10,"limb = gone"
15,2021-10-12 12:27:00,2021-10-12 12:28:49,64008992,"2021-01","Ulmus americana",,,,,,,,,,,"CC5425*16","20","0",2021-10-12,
16,2021-10-12 12:28:52,2021-10-12 12:30:07,64008992,"2021-01","Metasequoia glyptostroboides",,,,,"CC1126*01",,,,,,,"15","0",2021-10-12,
17,2021-10-12 12:40:47,2021-10-12 12:42:45,76017992,"2021-01","Metasequoia glyptostroboides",,,,,"CC0074*01",,,,,,,"0","0",2021-10-12,
18,2021-10-12 12:43:19,2021-10-12 12:47:44,76017992,"2021-01","Fagus grandifolia/sylvatica",,,,"CC0139*01",,,,,,,,"20","15",2021-10-12,
19,2021-10-12 12:50:33,2021-10-12 12:50:53,77603687,"2021-01","Ostrya virginiana",,,,,,"20090257*06",,,,,,"65","20",2021-10-12,
20,2021-10-12 12:50:59,2021-10-12 12:53:16,77603687,"2021-01","Ulmus americana",,,,,,,,,,,"CC5459*03","5","5",2021-10-12,
21,2021-10-12 13:01:07,2021-10-12 13:03:47,94413020,"2021-01","Quercus alba",,,,,,,,,"20050360*10",,,"38","25",2021-10-12,
22,2021-10-12 13:07:30,2021-10-12 13:07:43,94413020,"2021-01","Platanus occidentalis",,,,,,,,"CC0016*01",,,,"17","20",2021-10-12,
23,2021-10-12 13:19:26,2021-10-12 13:25:32,42286838,"2021-01","Ostrya virginiana",,,,,,"20070191*01",,,,,,"50","55",2021-10-12,
24,2021-10-12 13:25:36,2021-10-12 13:29:15,42286838,"2021-01","Acer rubrum","CC1719*02",,,,,,,,,,,"20","10",2021-10-12,
25,2021-10-12 14:26:13,2021-10-12 14:27:24,93782851,"2021-01","Fagus grandifolia/sylvatica",,,,"20130268*01",,,,,,,,"15","0",2021-10-12,"Leaves on the top yellow and orange"
26,2021-10-12 14:27:29,2021-10-12 14:28:02,93782851,"2021-01","Fagus grandifolia/sylvatica",,,,"20130268*03",,,,,,,,"5","0",2021-10-12,"No leaves completely changed"
27,2021-10-12 15:44:07,2021-10-12 15:45:55,42415858,"2021-01","Ulmus americana",,,,,,,,,,,"CC5459*02","10","5",2021-10-12,
28,2021-10-12 15:45:59,2021-10-12 15:46:38,42415858,"2021-01","Cornus florida",,,"CC0364*01",,,,,,,,,"5","10",2021-10-12,
29,2021-10-12 18:27:54,2021-10-12 18:30:49,28743328,"2021-01","Metasequoia glyptostroboides",,,,,"20000146*03",,,,,,,"4","15",2021-10-12,
30,2021-10-12 20:35:46,2021-10-12 20:37:35,76934084,"2021-01","Ulmus americana",,,,,,,,,,,"CC6283*01","50","60",2021-10-12,
31,2021-10-13 07:46:42,2021-10-13 07:48:46,11050228,"2021-01","Platanus occidentalis",,,,,,,,"CC5484*02",,,,"25","10",2021-10-12,
32,2021-10-13 07:48:49,2021-10-13 07:49:49,11050228,"2021-01","Quercus rubra",,,,,,,,,,"89P063*03",,"1","0",2021-10-12,
33,2021-10-13 10:19:09,2021-10-13 10:20:17,45315418,"2021-01","Ostrya virginiana",,,,,,"20110263*01",,,,,,"50","30",2021-10-13,
34,2021-10-13 10:20:21,2021-10-13 10:22:53,45315418,"2021-01","Cornus florida",,,"CC1849*01",,,,,,,,,"70","40",2021-10-13,
35,2021-10-13 10:29:57,2021-10-13 10:31:16,60636759,"2021-01","Quercus rubra",,,,,,,,,,"94N379*07",,"1","1",2021-10-11,
36,2021-10-13 10:31:21,2021-10-13 10:32:13,60636759,"2021-01","Acer rubrum","20100048*09",,,,,,,,,,,"1","1",2021-10-11,
37,2021-10-13 10:57:28,2021-10-13 10:58:31,57472313,"2021-01","Acer saccharum",,"CC6394*01",,,,,,,,,,"25","20",2021-10-13,
38,2021-10-13 11:54:58,2021-10-13 11:56:19,76121528,"2021-01","Ostrya virginiana",,,,,,"20070191*04",,,,,,"40","33",2021-10-13,
39,2021-10-13 12:04:26,2021-10-13 12:06:02,26128286,"2021-01","Acer saccharum",,"CC4423*01",,,,,,,,,,"8","2",2021-10-13,
40,2021-10-13 12:06:05,2021-10-13 12:07:11,26128286,"2021-01","Ulmus americana",,,,,,,,,,,"CC5459*03","10","5",2021-10-13,
41,2021-10-13 12:27:24,2021-10-13 12:29:21,98837050,"2021-01","Pinus strobus",,,,,,,"CC4639*01",,,,,"20","20",2021-10-13,
42,2021-10-13 12:29:26,2021-10-13 12:30:35,98837050,"2021-01","Ostrya virginiana",,,,,,"CC1320*01",,,,,,"70","35",2021-10-13,
43,2021-10-13 12:48:18,2021-10-13 12:52:23,39371595,"2021-01","Ulmus americana",,,,,,,,,,,"CC4662*01","35","10",2021-10-13,
44,2021-10-13 12:49:28,2021-10-13 12:52:37,36499387,"2021-01","Quercus rubra",,,,,,,,,,"89P063*01",,"3","4",2021-10-13,
45,2021-10-13 12:52:26,2021-10-13 12:53:53,39371595,"2021-01","Pinus strobus",,,,,,,"CC4676*04",,,,,"0","0",2021-10-13,
46,2021-10-13 12:52:41,2021-10-13 12:54:40,36499387,"2021-01","Platanus occidentalis",,,,,,,,"CC6694*03",,,,"8","20",2021-10-13,
47,2021-10-13 13:44:20,2021-10-13 13:46:48,76121528,"2021-01","Ulmus americana",,,,,,,,,,,"CC6249*01","50","5",2021-10-13,
