"ID","Start_time","Completion_time","StudentID","Last_modified_time","SectionID","Tree_species","Accession_Acer_rubrum","Accession_Acer_saccharinum","Accession_Acer_saccharum","Accession_Cercis_canadensis","Accession_Cornus_florida","Accession_Fagus_grandifolia","Accession_Fagus_sylvatica","Accession_Gymnocladus_dioicius","Accession_Liriodendron_tulipifera","Accession_Metasequoia_glyptostroboides","Accession_Ostrya_virginiana","Accession_Pinus_strobus","Accession_Platanus_occidentalis","Accession_Quercus_alba","Accession_Quercus_macrocarpa","Accession_Quercus_rubra","Accession_Ulmus_americana","Percent_color","Percent_fallen","Photo_date","Comments"
713,2025-10-12 19:03:24,2025-10-12 19:04:20,50021150,,"2025-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"20030465*06",,,"17","9",2025-10-12,
714,2025-10-12 19:04:24,2025-10-12 19:06:32,50021150,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"CC2536*01",,"14","6",2025-10-12,
1067,2025-10-16 10:15:07,2025-10-16 10:15:58,74482199,,"2025-01","Acer rubrum (red maple)","20100048*09",,,,,,,,,,,,,,,,,"80","10",2025-10-13,
1068,2025-10-16 10:16:01,2025-10-16 10:16:49,74482199,,"2025-01","Acer rubrum (red maple)","20100048*12",,,,,,,,,,,,,,,,,"100","70",2025-10-13,
799,2025-10-12 23:16:57,2025-10-12 23:19:17,93253325,,"2025-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC8292*01",,,"40","40",2025-10-12,
801,2025-10-12 23:19:26,2025-10-12 23:20:49,93253325,,"2025-01","Acer rubrum (red maple)","CC8185*03",,,,,,,,,,,,,,,,,"60","50",2025-10-12,
177,2025-10-09 11:21:39,2025-10-09 11:23:46,26755720,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC7298*02",,,,,,,,,,,,,"100","50",2025-10-09,
178,2025-10-09 11:23:52,2025-10-09 11:28:01,26755720,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"CC7306*01",,"6","10",2025-10-09,
505,2025-10-11 16:28:37,2025-10-11 16:31:26,68895763,,"2025-01","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20070191*03",,,,,,,"20","25",2025-10-10,
507,2025-10-11 16:31:31,2025-10-11 16:32:18,68895763,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20120053*01",,,,,,,,,"10","20",2025-10-10,
735,2025-10-12 20:48:19,2025-10-12 20:50:23,91782188,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"NN0276*01",,,,,,,,,,"25","15",2025-10-11,
736,2025-10-12 20:50:25,2025-10-12 20:52:06,91782188,,"2025-01","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20070191*04",,,,,,,"25","10",2025-10-12,
718,2025-10-12 19:17:21,2025-10-12 19:19:08,17685012,,"2025-01","Pinus strobus (eastern white pine)",,,,,,,,,,,,"98P136*01",,,,,,"45","45",2025-10-10,
721,2025-10-12 19:19:24,2025-10-12 19:20:16,17685012,,"2025-01","Acer rubrum (red maple)","CC1719*02",,,,,,,,,,,,,,,,,"65","40",2025-10-10,
984,2025-10-13 13:16:10,2025-10-13 13:17:25,32857566,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC0389*01",,,,,,,,,,"30","55",2025-10-08,"Sorry I took this last Wednesday but completely forgot to submit it"
985,2025-10-13 13:17:29,2025-10-13 13:19:25,32857566,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"97P033*01",,,,,,,,,"30","20",2025-10-08,"Sorry completely forgot to submit, I took the photo last Wednesday"
1076,2025-10-18 12:23:00,2025-10-18 12:26:42,64434092,,"2025-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4955*01",,,,"40","40",2025-10-11,
1077,2025-10-18 12:26:45,2025-10-18 12:29:48,64434092,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090169*06",,,,,,,,,"20","50",2025-10-11,
