"ID","Start_time","Completion_time","StudentID","SectionID","Tree_species","Accession_Acer_rubrum","Accession_Acer_saccharum","Accession_Cornus_florida","Accession_Fagus_grandifolia","Accession_Metasequoia_glyptostroboides","Accession_Ostrya_virginiana","Accession_Pinus_strobus","Accession_Platanus_occidentalis","Accession_Quercus_alba","Accession_Quercus_rubra","Accession_Ulmus_americana","Percent_color","Percent_fallen","Photo_date","Comments"
1,2023-11-19 13:24:29,2023-11-19 13:25:40,14214055,"2023-01","Acer rubrum","20100048*07",,,,,,,,,,,"100","100",2023-11-19,
2,2023-11-19 13:25:51,2023-11-19 13:27:11,14214055,"2023-01","Platanus occidentalis",,,,,,,,"CC2662*01",,,,"99","91",2023-11-19,
3,2023-11-19 15:56:47,2023-11-19 16:02:54,78946942,"2023-01","Ostrya virginiana",,,,,,"CC1648*01",,,,,,"0","100",2023-11-19,
4,2023-11-19 16:03:05,2023-11-19 16:08:42,78946942,"2023-01","Ostrya virginiana",,,,,,"CC9244*01",,,,,,"100","10",2023-11-19,
5,2023-11-19 18:23:46,2023-11-19 18:25:03,42631784,"2023-01","Quercus rubra",,,,,,,,,,"NN0748*01",,"100","30",2023-11-16,"Still has leaves but now all have changed color, took a lot longer than the maple."
6,2023-11-19 22:01:13,2023-11-19 22:07:10,66498323,"2023-01","Cornus florida",,,"CC0364*01",,,,,,,,,"0","100",2023-11-15,
7,2023-11-19 22:07:20,2023-11-19 22:08:14,66498323,"2023-01","Metasequoia glyptostroboides",,,,,"20060244*14",,,,,,,"100","50",2023-11-13,
8,2023-11-20 03:11:51,2023-11-20 03:13:37,39481190,"2023-01","Quercus rubra",,,,,,,,,,"89P063*01",,"100","80",2023-11-19,
9,2023-11-20 03:13:45,2023-11-20 03:14:14,39481190,"2023-01","Quercus rubra",,,,,,,,,,"89P063*02",,"100","99",2023-11-19,
10,2023-11-20 09:20:16,2023-11-20 09:22:20,45842361,"2023-01","Quercus rubra",,,,,,,,,,"98P021*03",,"100","37",2023-11-20,
11,2023-11-20 09:22:29,2023-11-20 09:23:20,45842361,"2023-01","Fagus grandifolia/sylvatica",,,,"CC0302*01",,,,,,,,"100","35",2023-11-20,
12,2023-11-20 10:17:14,2023-11-20 10:18:12,58917831,"2023-02","Pinus strobus",,,,,,,"98P136*01",,,,,"30","30",2023-11-20,
13,2023-11-20 10:18:16,2023-11-20 10:20:43,58917831,"2023-02","Pinus strobus",,,,,,,"CC5067*02",,,,,"35","20",2023-11-20,
14,2023-11-20 10:51:16,2023-11-20 10:53:48,88795215,"2023-01","Fagus grandifolia/sylvatica",,,,"CC6328*01",,,,,,,,"100","55",2023-11-20,
15,2023-11-20 10:53:54,2023-11-20 10:55:33,88795215,"2023-01","Cornus florida",,,"CC1402*01",,,,,,,,,"100","60",2023-11-20,
16,2023-11-20 11:13:55,2023-11-20 11:16:21,19355031,"2023-01","Quercus alba",,,,,,,,,"CC4955*01",,,"100","60",2023-11-20,
17,2023-11-20 11:16:33,2023-11-20 11:17:59,19355031,"2023-01","Cornus florida",,,"CC1741*01",,,,,,,,,"0","100",2023-11-20,
18,2023-11-20 11:18:56,2023-11-20 11:20:56,72882092,"2023-01","Acer saccharum",,"CC4331*01",,,,,,,,,,"100","97",2023-11-20,
19,2023-11-20 11:21:03,2023-11-20 11:24:41,72882092,"2023-01","Metasequoia glyptostroboides",,,,,"CC1024*01",,,,,,,"100","87",2023-11-20,
20,2023-11-20 11:49:26,2023-11-20 11:50:23,42519035,"2023-02","Platanus occidentalis",,,,,,,,"CC9222*01",,,,"100","97",2023-11-20,
21,2023-11-20 11:50:37,2023-11-20 11:59:05,42519035,"2023-02","Fagus grandifolia/sylvatica",,,,"CC1623*01",,,,,,,,"100","70",2023-11-20,
22,2023-11-20 11:58:18,2023-11-20 11:59:18,71916746,"2023-01","Fagus grandifolia/sylvatica",,,,"CC0169*01",,,,,,,,"100","50",2023-11-20,
23,2023-11-20 12:01:40,2023-11-20 12:02:44,71916746,"2023-01","Metasequoia glyptostroboides",,,,,"CC0074*01",,,,,,,"100","55",2023-11-20,
24,2023-11-20 12:12:46,2023-11-20 12:13:38,58447101,"2023-02","Quercus alba",,,,,,,,,"CC4955*01",,,"100","90",2023-11-20,
25,2023-11-20 12:13:42,2023-11-20 12:14:33,58447101,"2023-02","Quercus alba",,,,,,,,,"CC4955*02",,,"100","80",2023-11-20,
26,2023-11-20 12:16:55,2023-11-20 12:19:08,83219583,"2023-02","Metasequoia glyptostroboides",,,,,"20000146*03",,,,,,,"100","98",2023-11-20,
27,2023-11-20 12:28:17,2023-11-20 12:29:50,66785167,"2023-02","Ulmus americana",,,,,,,,,,,"CC6270*01","100","100",2023-11-20,
28,2023-11-20 12:30:34,2023-11-20 12:31:20,66785167,"2023-02","Ulmus americana",,,,,,,,,,,"CC6397*02","100","100",2023-11-20,
29,2023-11-20 12:36:58,2023-11-20 12:37:29,38765310,"2023-01","Ostrya virginiana",,,,,,"20070191*01",,,,,,"99","1",2023-11-20,
30,2023-11-20 12:37:34,2023-11-20 12:38:23,38765310,"2023-01","Ostrya virginiana",,,,,,"20070191*04",,,,,,"96","5",2023-11-20,
31,2023-11-20 13:04:09,2023-11-20 13:05:54,43927678,"2023-02","Pinus strobus",,,,,,,"CC6484*01",,,,,"30","63",2023-11-20,
32,2023-11-20 13:05:59,2023-11-20 13:07:04,43927678,"2023-02","Pinus strobus",,,,,,,"CC6484*02",,,,,"25","70",2023-11-20,
33,2023-11-20 13:19:26,2023-11-20 13:20:09,15365918,"2023-01","Quercus rubra",,,,,,,,,,"NN0748*01",,"100","96",2023-11-20,
34,2023-11-20 13:20:15,2023-11-20 13:20:44,15365918,"2023-01","Quercus rubra",,,,,,,,,,"NN0749*01",,"100","98",2023-11-20,
35,2023-11-20 13:50:55,2023-11-20 13:55:32,63132242,"2023-01","Acer saccharum",,"CC6403*01",,,,,,,,,,"100","100",2023-11-20,
36,2023-11-20 13:55:37,2023-11-20 13:56:20,63132242,"2023-01","Ulmus americana",,,,,,,,,,,"CC6397*02","100","100",2023-11-20,
37,2023-11-20 14:16:13,2023-11-20 14:18:20,81984675,"2023-01","Acer saccharum",,"CC6259*04",,,,,,,,,,"0","100",2023-11-20,
38,2023-11-20 14:18:27,2023-11-20 14:19:37,81984675,"2023-01","Acer saccharum",,"CC6259*03",,,,,,,,,,"0","100",2023-11-20,
39,2023-11-20 14:24:15,2023-11-20 14:26:57,87430514,"2023-02","Ostrya virginiana",,,,,,"20070191*03",,,,,,"100","99",2023-11-20,
40,2023-11-20 14:31:28,2023-11-20 14:32:06,17566403,"2023-01","Acer saccharum",,"CC4423*01",,,,,,,,,,"100","100",2023-11-20,
41,2023-11-20 14:32:23,2023-11-20 14:32:51,17566403,"2023-01","Acer saccharum",,"CC4694*01",,,,,,,,,,"100","100",2023-11-20,
42,2023-11-20 14:55:29,2023-11-20 14:56:26,83219583,"2023-02","Ostrya virginiana",,,,,,"20070191*04",,,,,,"100","88",2023-11-20,
43,2023-11-20 15:23:24,2023-11-20 15:24:48,91692000,"2023-01","Acer rubrum","CC6281*01",,,,,,,,,,,"100","100",2023-11-20,
44,2023-11-20 15:24:53,2023-11-20 15:25:19,91692000,"2023-01","Acer rubrum","CC6281*02",,,,,,,,,,,"100","80",2023-11-20,
45,2023-11-20 15:56:26,2023-11-20 15:57:04,11532165,"2023-01","Quercus alba",,,,,,,,,"CC6651*01",,,"100","98",2023-11-20,
46,2023-11-20 16:02:45,2023-11-20 16:04:49,18327912,"2023-01","Fagus grandifolia/sylvatica",,,,"CC1623*01",,,,,,,,"100","80",2023-11-20,
47,2023-11-20 16:05:13,2023-11-20 16:06:58,18327912,"2023-01","Quercus alba",,,,,,,,,"CC6631*01",,,"100","100",2023-11-20,
48,2023-11-20 16:14:02,2023-11-20 16:16:06,58027410,"2023-02","Acer rubrum","20100046*07",,,,,,,,,,,"100","100",2023-11-20,
49,2023-11-20 16:16:13,2023-11-20 16:16:44,58027410,"2023-02","Acer rubrum","20100046*08",,,,,,,,,,,"100","100",2023-11-20,
50,2023-11-20 16:25:22,2023-11-20 16:26:24,18096350,"2023-02","Ostrya virginiana",,,,,,"20110263*01",,,,,,"100","99",2023-11-20,
51,2023-11-20 16:27:09,2023-11-20 16:27:30,18096350,"2023-02","Ostrya virginiana",,,,,,"20090303*05",,,,,,"100","99",2023-11-20,
